date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-05-22,Yalova,TR,23.52,23.91,76,1014,az bulutlu,2.35
2026-05-22,İstanbul,TR,21.76,21.77,68,1014,parçalı bulutlu,3.6
2026-05-22,Ankara,TR,18.46,17.93,60,1013,kapalı,0.89
2026-05-22,Bursa,TR,24.78,25.45,82,1014,parçalı bulutlu,2.2
2026-05-22,Kocaeli,TR,22.83,22.92,67,1013,kapalı,3.3
