date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-05-11,Yalova,TR,24.7,24.98,67,1014,açık,2.01
2026-05-11,İstanbul,TR,20.09,19.72,60,1014,parçalı az bulutlu,3.6
2026-05-11,Ankara,TR,20.35,19.9,56,1012,kapalı,2.68
2026-05-11,Bursa,TR,22.63,22.25,50,1013,açık,3
2026-05-11,Kocaeli,TR,23.83,23.65,53,1014,az bulutlu,2.26
