date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-06-23,Yalova,TR,26.37,26.37,61,1016,açık,4
2026-06-23,İstanbul,TR,25.2,25.53,67,1016,açık,4.76
2026-06-23,Ankara,TR,19,18.31,52,1012,açık,0.89
2026-06-23,Bursa,TR,23.39,22.62,32,1015,açık,2.07
2026-06-23,Kocaeli,TR,21.61,21.16,51,1016,açık,5.76
