date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-04-26,Yalova,TR,16.52,15.77,59,1016,açık,1
2026-04-26,İstanbul,TR,14.55,14.36,88,1014,açık,0
2026-04-26,Ankara,TR,15.44,14.61,60,1011,az bulutlu,2.09
2026-04-26,Bursa,TR,11.46,10.1,55,1016,açık,0.5
2026-04-26,Kocaeli,TR,5.83,3.6,66,1015,açık,2.87
