date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-06-09,Yalova,TR,19.41,19.39,76,1014,parçalı bulutlu,3.49
2026-06-09,İstanbul,TR,19.82,20.13,87,1014,parçalı az bulutlu,3.67
2026-06-09,Ankara,TR,16.78,16.71,84,1013,kapalı,0.45
2026-06-09,Bursa,TR,15.66,15.4,81,1014,kapalı,1.05
2026-06-09,Kocaeli,TR,14.39,14.34,94,1015,parçalı bulutlu,1.16
