date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-21,Yalova,TR,27.52,28.41,56,1010,açık,5.29
2026-08-21,İstanbul,TR,26.85,30.41,91,1011,açık,7.72
2026-08-21,Ankara,TR,30.67,28.71,17,1008,açık,3.83
2026-08-21,Bursa,TR,27.03,27.64,53,1010,açık,2.51
2026-08-21,Kocaeli,TR,26.61,26.61,66,1011,açık,4.7
