date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-07-16,Yalova,TR,32.03,34.91,52,1015,açık,7.25
2026-07-16,İstanbul,TR,30.6,37.6,100,1015,açık,5.68
2026-07-16,Ankara,TR,28.45,27.43,30,1012,açık,3.13
2026-07-16,Bursa,TR,30.71,37.71,100,1014,açık,6.52
2026-07-16,Kocaeli,TR,27.72,27.49,41,1016,açık,6.74
