date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-05-29,Yalova,TR,20.52,20.19,60,1021,parçalı az bulutlu,4.06
2026-05-29,İstanbul,TR,18.42,17.75,55,1021,parçalı az bulutlu,4.63
2026-05-29,Ankara,TR,16.51,15.65,55,1014,kapalı,7.5
2026-05-29,Bursa,TR,17.87,17.17,56,1019,açık,4.52
2026-05-29,Kocaeli,TR,15.5,14.75,63,1021,parçalı az bulutlu,4.31
