date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-05-15,Yalova,TR,20.52,20.06,55,1010,açık,0.44
2026-05-15,İstanbul,TR,16.2,15.76,72,1010,az bulutlu,3.6
2026-05-15,Ankara,TR,16.35,15.35,50,1006,kapalı,2.24
2026-05-15,Bursa,TR,19.15,18.24,43,1009,açık,3.86
2026-05-15,Kocaeli,TR,19.39,18.79,54,1009,parçalı az bulutlu,2.79
