date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-27,Yalova,TR,23.82,24.48,85,1015,açık,1.66
2026-08-27,İstanbul,TR,22.6,23.42,96,1015,açık,3.09
2026-08-27,Ankara,TR,21.23,20.9,57,1014,parçalı az bulutlu,0.45
2026-08-27,Bursa,TR,17.34,17.27,82,1016,açık,0.41
2026-08-27,Kocaeli,TR,14.83,14.9,97,1016,açık,0.57
