date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-05-01,Yalova,TR,8.52,5.26,73,1021,kapalı,6.29
2026-05-01,İstanbul,TR,9.4,6.79,67,1021,parçalı bulutlu,5.14
2026-05-01,Ankara,TR,6.18,5.5,74,1015,kapalı,1.34
2026-05-01,Bursa,TR,5.78,4.1,85,1020,parçalı bulutlu,2.18
2026-05-01,Kocaeli,TR,5.5,2.64,86,1021,parçalı bulutlu,3.71
