date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-06-05,Yalova,TR,25.52,25.96,70,1013,kapalı,1.37
2026-06-05,İstanbul,TR,24.64,24.88,66,1013,parçalı az bulutlu,1.06
2026-06-05,Ankara,TR,22.89,22.8,60,1012,az bulutlu,0.45
2026-06-05,Bursa,TR,23.7,23.41,49,1013,açık,1.49
2026-06-05,Kocaeli,TR,24.39,24.35,56,1013,parçalı az bulutlu,1.62
