date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-06-07,Yalova,TR,19.41,19.1,65,1017,az bulutlu,1.86
2026-06-07,İstanbul,TR,22.17,22.45,77,1017,parçalı bulutlu,2.93
2026-06-07,Ankara,TR,19.56,19.11,59,1017,parçalı az bulutlu,0.45
2026-06-07,Bursa,TR,16.03,15.59,73,1017,açık,0.62
2026-06-07,Kocaeli,TR,16.92,16.83,83,1017,parçalı az bulutlu,0.73
