date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-04-28,Yalova,TR,14.52,13.52,57,1019,parçalı bulutlu,2.09
2026-04-28,İstanbul,TR,16.2,14.89,39,1019,açık,4.12
2026-04-28,Ankara,TR,16.78,15.95,55,1012,açık,1.34
2026-04-28,Bursa,TR,13.46,12.22,52,1018,parçalı az bulutlu,2.11
2026-04-28,Kocaeli,TR,12.72,11.54,57,1019,parçalı az bulutlu,4.16
