date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-25,Yalova,TR,23.65,24.37,88,1015,az bulutlu,3.47
2026-08-25,İstanbul,TR,23.7,24.63,96,1015,açık,4.12
2026-08-25,Ankara,TR,21.78,21.55,59,1017,açık,1.34
2026-08-25,Bursa,TR,20.12,20.12,74,1015,açık,1.22
2026-08-25,Kocaeli,TR,21.61,22.25,93,1015,az bulutlu,1.53
