date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-20,Yalova,TR,30.52,31.33,47,1016,açık,7.4
2026-08-20,İstanbul,TR,29.96,36.96,93,1017,açık,7.72
2026-08-20,Ankara,TR,31,29.41,26,1013,açık,1.34
2026-08-20,Bursa,TR,30.11,28.93,31,1016,açık,5.45
2026-08-20,Kocaeli,TR,28.83,28.9,45,1018,açık,6.78
