date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-05-18,Yalova,TR,20.52,20.3,64,1013,açık,1.02
2026-05-18,İstanbul,TR,20.67,20.33,59,1013,parçalı az bulutlu,3.6
2026-05-18,Ankara,TR,16.12,15.28,57,1010,kapalı,1.34
2026-05-18,Bursa,TR,18.42,17.75,55,1013,parçalı az bulutlu,1.79
2026-05-18,Kocaeli,TR,19.58,19.11,58,1013,az bulutlu,1.48
