date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-05-24,Yalova,TR,20.52,20.59,75,1019,parçalı az bulutlu,4.54
2026-05-24,İstanbul,TR,19.86,19.83,74,1019,az bulutlu,8.75
2026-05-24,Ankara,TR,16.55,16.3,78,1015,kapalı,4.89
2026-05-24,Bursa,TR,18.31,18.1,73,1019,parçalı bulutlu,2.12
2026-05-24,Kocaeli,TR,17.72,17.66,81,1019,parçalı bulutlu,2.74
