date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-10,Yalova,TR,25.52,26.32,84,1014,açık,5.09
2026-08-10,İstanbul,TR,24.53,25,75,1014,açık,5.93
2026-08-10,Ankara,TR,27.34,27.06,39,1013,açık,1.34
2026-08-10,Bursa,TR,24.03,24.29,69,1014,açık,2.92
2026-08-10,Kocaeli,TR,24.39,25.37,95,1015,açık,2.61
