date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-07-08,Yalova,TR,23.3,23.07,53,1008,açık,2.48
2026-07-08,İstanbul,TR,26.18,26.18,59,1008,açık,0.81
2026-07-08,Ankara,TR,21.78,21.35,51,1010,açık,0.45
2026-07-08,Bursa,TR,19.37,18.77,54,1009,açık,1.69
2026-07-08,Kocaeli,TR,21.34,21.07,59,1009,açık,1.35
