date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-09-14,Yalova,TR,24.52,24.44,54,1019,az bulutlu,4.43
2026-09-14,İstanbul,TR,24.55,24.13,41,1019,parçalı bulutlu,4.12
2026-09-14,Ankara,TR,25.62,25.33,42,1011,parçalı bulutlu,1.34
2026-09-14,Bursa,TR,24.14,23.76,44,1018,parçalı az bulutlu,3.59
2026-09-14,Kocaeli,TR,21.61,21.21,53,1019,parçalı bulutlu,4.9
