date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-07-25,Yalova,TR,23.59,23.96,75,1007,kapalı,6.8
2026-07-25,İstanbul,TR,25.44,26.65,100,1007,kapalı,7.88
2026-07-25,Ankara,TR,18.81,18.16,54,1003,hafif yağmur,1.95
2026-07-25,Bursa,TR,21.13,21.15,71,1007,hafif yağmur,2.69
2026-07-25,Kocaeli,TR,18.83,18.86,80,1007,hafif yağmur,3.63
