date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-31,Yalova,TR,27.52,28.68,59,1014,açık,8.11
2026-08-31,İstanbul,TR,27.39,27.59,47,1015,açık,7.72
2026-08-31,Ankara,TR,28.77,28.14,37,1011,az bulutlu,0.45
2026-08-31,Bursa,TR,26.79,27.17,49,1014,açık,5.35
2026-08-31,Kocaeli,TR,26.61,26.61,60,1015,açık,6.24
