date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-06-27,Yalova,TR,30.52,32.02,51,1018,açık,8.3
2026-06-27,İstanbul,TR,29.99,34.08,66,1018,açık,7.47
2026-06-27,Ankara,TR,26.23,26.23,32,1015,açık,1.34
2026-06-27,Bursa,TR,28.24,27.67,37,1017,açık,7.1
2026-06-27,Kocaeli,TR,29.39,29.55,45,1018,açık,7.73
