date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-09-03,Yalova,TR,28.52,28.56,45,1013,açık,8.61
2026-09-03,İstanbul,TR,28.35,34.09,86,1014,açık,8.75
2026-09-03,Ankara,TR,30.06,28.26,19,1007,açık,2.24
2026-09-03,Bursa,TR,30.16,37.16,100,1012,açık,6.42
2026-09-03,Kocaeli,TR,27.72,27.62,43,1014,açık,7.28
