date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-09-08,Yalova,TR,22.48,22.64,71,1016,açık,6.1
2026-09-08,İstanbul,TR,21.15,21.67,90,1017,açık,6.69
2026-09-08,Ankara,TR,15.13,13.95,48,1016,açık,1.49
2026-09-08,Bursa,TR,17.35,16.71,60,1016,açık,2.75
2026-09-08,Kocaeli,TR,18.83,18.83,79,1017,açık,2.18
