date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-05,Yalova,TR,26.08,26.08,70,1012,açık,5.99
2026-08-05,İstanbul,TR,26.62,26.62,100,1012,açık,6.93
2026-08-05,Ankara,TR,28.45,27.85,37,1009,az bulutlu,2.24
2026-08-05,Bursa,TR,25.72,25.86,58,1012,açık,2.72
2026-08-05,Kocaeli,TR,24.39,25.16,87,1014,açık,4.8
