date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-06-06,Yalova,TR,27.19,28.57,63,1015,açık,0.77
2026-06-06,İstanbul,TR,29.44,29.98,48,1016,açık,3.17
2026-06-06,Ankara,TR,25.67,25.31,39,1012,açık,0.89
2026-06-06,Bursa,TR,26.54,26.54,43,1015,açık,3.51
2026-06-06,Kocaeli,TR,24.39,24.29,54,1016,açık,4.34
