date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-07-20,Yalova,TR,31.37,33.9,53,1014,açık,1.46
2026-07-20,İstanbul,TR,28.55,33.9,82,1015,açık,2.34
2026-07-20,Ankara,TR,32.34,30.97,28,1010,açık,1.34
2026-07-20,Bursa,TR,32.38,39.38,100,1014,açık,4.44
2026-07-20,Kocaeli,TR,27.72,27.04,33,1014,açık,4.91
