date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-02,Yalova,TR,22.19,22.74,87,1013,açık,2.38
2026-08-02,İstanbul,TR,24.39,25.5,100,1014,açık,3.43
2026-08-02,Ankara,TR,24,24.05,61,1011,açık,0.89
2026-08-02,Bursa,TR,20.31,20.43,78,1014,açık,0.41
2026-08-02,Kocaeli,TR,17.72,18,94,1014,açık,0.15
