date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-09-16,Yalova,TR,20.26,20.27,74,1016,kapalı,4.03
2026-09-16,İstanbul,TR,19.8,20.24,92,1016,kapalı,3.6
2026-09-16,Ankara,TR,16.78,16.16,63,1016,parçalı az bulutlu,0.45
2026-09-16,Bursa,TR,17.87,18.01,88,1015,hafif yağmur,1.97
2026-09-16,Kocaeli,TR,16.83,16.92,90,1016,kapalı,2.34
