date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-14,Yalova,TR,24.7,25.11,72,1016,açık,7.85
2026-08-14,İstanbul,TR,22.95,23.6,88,1016,açık,9.77
2026-08-14,Ankara,TR,20.67,20.25,56,1014,az bulutlu,3.58
2026-08-14,Bursa,TR,20.09,20.03,72,1016,açık,2.92
2026-08-14,Kocaeli,TR,20.5,20.56,75,1016,az bulutlu,4.02
