date,city,country,temperature,feels_like,humidity,pressure,weather,wind_speed
2026-08-16,Yalova,TR,26.52,26.52,59,1013,kapalı,9.01
2026-08-16,İstanbul,TR,26.78,28.86,75,1014,kapalı,7.2
2026-08-16,Ankara,TR,26.67,26.67,41,1008,açık,1.34
2026-08-16,Bursa,TR,24.66,24.49,50,1013,açık,5.88
2026-08-16,Kocaeli,TR,23.83,23.89,62,1014,kapalı,6.84
